warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 00:00:00,0.96,-16.51,32.5,0,2,0,28433.0,103563.94
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 01:00:00,0.96,-15.65,31.9,0,2,0,28464.0,103564.86
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 02:00:00,0.96,-14.73,30.2,0,2,0,28437.0,103565.85
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 03:00:00,129.32,-18.31,30.9,1,1,0,28307.0,103695.16
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 04:00:00,19.31,-16.96,31.6,0,1,1,28290.0,103714.48
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 06:00:00,0.48,-19.56,29.1,0,1,0,28262.0,103856.41
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 07:00:00,122.46,-23.2,26.4,1,0,0,28358.0,103978.82
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 08:00:00,139.34,-26.0,25.7,1,0,0,28461.0,104118.14
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 09:00:00,131.28,-26.0,23.9,1,1,0,28507.0,104249.41
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 10:00:00,125.87,-26.0,23.9,1,4,0,28696.0,104375.24
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 11:00:00,0.48,-25.21,22.7,0,1,0,28655.0,104375.76
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 12:00:00,23.31,-24.01,21.0,0,4,1,28708.0,104399.04
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 13:00:00,131.88,-26.0,18.9,1,4,0,28573.0,104530.92
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 14:00:00,0.0,-25.3,18.7,0,0,0,28673.0,104530.9
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 15:00:00,124.67,-26.0,20.5,1,1,0,28538.0,104655.59
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 16:00:00,1.44,-25.19,22.4,0,3,0,28556.0,104656.99
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 17:00:00,136.65,-26.0,21.9,1,4,0,28620.0,104793.68
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 18:00:00,1.44,-25.11,23.0,0,3,0,28728.0,104795.15
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 19:00:00,125.62,-26.0,23.3,1,10,0,28716.0,104920.81
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 20:00:00,19.05,-24.8,27.3,0,2,1,28645.0,104939.84
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 21:00:00,144.15,-26.0,28.1,1,1,0,28855.0,105083.97
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 22:00:00,1.44,-25.03,29.2,0,3,0,28904.0,105085.37
