warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 00:00:00,0.72,5.22,39.3,0,3,0,15234.0,103197.81
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 01:00:00,0.24,5.9,40.9,0,1,0,15205.0,103198.01
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 02:00:00,0.48,6.59,41.3,0,2,0,15298.0,103198.46
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 03:00:00,64.82,4.6,40.2,1,4,0,15242.0,103263.23
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 04:00:00,0.48,5.2,39.1,0,2,0,15012.0,103263.68
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 05:00:00,0.72,5.87,37.2,0,3,0,15000.0,103264.39
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 06:00:00,70.95,4.26,35.3,1,3,1,15000.0,103335.38
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 07:00:00,59.36,2.12,33.9,1,4,0,15008.0,103394.78
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 08:00:00,0.96,2.65,31.6,0,4,0,15021.0,103395.7
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 09:00:00,0.72,3.17,30.2,0,3,0,15000.0,103396.45
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 10:00:00,0.24,3.61,27.5,0,1,0,15222.0,103396.72
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 11:00:00,0.69,4.01,25.5,0,3,0,15321.0,103397.42
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 11:00:00,0.72,4.01,25.5,0,3,0,15321.0,103397.42
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 12:00:00,0.24,4.36,25.2,0,1,0,15086.0,103397.68
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 13:00:00,0.72,4.79,24.4,0,3,0,15174.0,103398.45
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 15:00:00,48.02,3.27,23.7,1,1,0,15083.0,103457.75
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 16:00:00,0.96,3.74,25.3,0,4,0,15000.0,103458.75
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 17:00:00,1.44,4.28,26.0,0,6,0,15000.0,103460.21
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 18:00:00,0.96,4.78,28.8,0,4,0,15112.0,103461.18
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 19:00:00,0.72,5.34,29.7,0,3,0,15152.0,103461.9
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 20:00:00,53.03,3.11,31.6,1,1,0,15129.0,103514.9
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 21:00:00,0.96,3.77,33.1,0,4,0,15227.0,103515.87
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 22:00:00,11.68,4.84,35.9,0,4,1,15347.0,103527.5
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 23:00:00,0.24,5.52,37.1,0,1,0,15391.0,103527.72
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 00:00:00,0.72,6.1,38.9,0,3,0,15578.0,103528.43
