warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 00:00:00,0.84,-16.26,31.8,0,2,0,23003.0,100515.75
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 01:00:00,2.1,-14.47,31.5,0,5,0,23088.0,100517.86
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 02:00:00,147.12,-14.89,31.8,1,5,0,22919.0,100664.99
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 03:00:00,153.39,-13.29,32.9,1,4,1,22932.0,100818.42
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 04:00:00,167.37,-11.67,32.0,1,5,1,23011.0,100985.83
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 05:00:00,136.67,-12.23,30.5,1,1,0,23131.0,101122.5
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 06:00:00,138.23,-12.72,28.9,1,3,0,23088.0,101260.72
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 08:00:00,142.53,-14.16,26.9,1,1,0,23110.0,101545.0
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 08:00:00,142.96,-14.16,26.9,1,1,0,23110.0,101545.0
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 09:00:00,132.86,-14.68,24.8,1,4,0,22963.0,101677.86
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 10:00:00,129.43,-15.48,24.2,1,4,0,23069.0,101807.28
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 11:00:00,131.15,-16.48,21.5,1,1,0,23086.0,101938.41
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 12:00:00,157.9,-15.26,22.2,1,6,1,23104.0,102096.3
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 13:00:00,119.13,-16.12,20.5,1,3,0,23062.0,102215.42
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 14:00:00,137.15,-16.25,19.7,1,15,0,23159.0,102352.61
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 15:00:00,117.46,-16.91,20.4,1,7,0,23118.0,102470.05
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 16:00:00,-1.0,-17.53,20.8,1,6,0,23022.0,102600.92
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 17:00:00,133.89,-18.28,22.1,1,1,0,23207.0,102734.86
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 18:00:00,129.1,-19.0,22.5,1,7,0,23305.0,102863.99
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 19:00:00,2.1,-17.79,25.0,0,5,0,23243.0,102866.05
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 20:00:00,21.32,-14.4,26.2,0,6,1,22922.0,102887.33
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 21:00:00,134.03,-15.07,27.4,1,4,0,22932.0,103021.38
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 22:00:00,145.6,-15.69,27.7,1,3,0,22834.0,103166.95
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-01 23:00:00,144.08,-16.04,30.7,1,5,0,22832.0,103311.07
WH-B001,中温肉品冷库（运行良好）,中温库,2026-05-02 00:00:00,146.77,-16.5,31.5,1,6,0,22742.0,103457.83
