warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 00:00:00,0.96,-16.0,32.5,0,2,0,33280.0,101324.45
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 01:00:00,153.64,-17.04,31.9,1,1,0,33311.0,101478.04
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 02:00:00,0.48,-15.75,30.2,0,1,0,33284.0,101478.55
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 03:00:00,172.83,-15.41,30.9,1,23,0,33153.0,101651.36
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 04:00:00,20.62,-11.83,31.6,0,1,1,33137.0,101671.99
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 05:00:00,162.26,-12.45,29.3,1,2,0,33094.0,101834.22
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 06:00:00,159.49,-13.05,29.1,1,1,0,33109.0,101993.75
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 07:00:00,2.88,-11.44,26.4,0,6,0,33205.0,101996.61
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 08:00:00,143.3,-12.41,25.7,1,3,0,33308.0,102139.87
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 09:00:00,152.23,-13.17,23.9,1,4,0,33354.0,102292.06
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 10:00:00,19.44,-9.88,23.9,0,1,1,33543.0,102311.53
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 11:00:00,145.91,-10.65,22.7,1,4,0,33502.0,102457.4
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 12:00:00,168.7,-9.18,21.0,1,7,1,33555.0,102626.06
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 13:00:00,141.97,-10.14,18.9,1,4,0,33420.0,102768.0
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 14:00:00,0.48,-9.07,18.7,0,1,0,33520.0,102768.47
