warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 00:00:00,1.08,1.34,30.2,0,4,0,13020.0,100588.52
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 01:00:00,1.89,2.39,31.1,0,7,0,12846.0,100590.38
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 02:00:00,80.37,4.41,30.4,1,5,1,12743.0,100670.76
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 03:00:00,73.81,4.58,30.0,1,11,0,12721.0,100744.54
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 04:00:00,66.94,4.42,29.1,1,4,0,12749.0,100811.53
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 05:00:00,73.78,4.03,29.2,1,5,0,12843.0,100885.3
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 06:00:00,69.39,3.49,27.9,1,3,0,12737.0,100954.67
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 07:00:00,66.42,3.52,26.2,1,10,0,12629.0,101021.09
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 08:00:00,65.44,3.18,25.7,1,7,0,12401.0,101086.56
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 09:00:00,69.18,3.07,22.5,1,10,0,12345.0,101155.72
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 10:00:00,82.48,5.0,22.3,1,9,1,12274.0,101238.25
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 11:00:00,62.79,4.55,19.6,1,7,0,12423.0,101301.07
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 12:00:00,71.89,4.67,20.6,1,13,0,12359.0,101372.92
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 13:00:00,60.97,4.63,19.2,1,13,0,12361.0,101433.88
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 14:00:00,81.46,5.0,18.7,1,16,1,12250.0,101515.29
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 15:00:00,62.59,4.42,19.5,1,4,0,12153.0,101577.88
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 16:00:00,65.48,4.05,21.2,1,4,0,12111.0,101643.37
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 17:00:00,77.99,5.0,20.7,1,13,1,11961.0,101721.4
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 18:00:00,78.12,5.0,22.0,1,18,1,11804.0,101799.49
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 19:00:00,69.11,4.51,24.6,1,3,0,11763.0,101868.58
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 20:00:00,67.64,4.18,24.9,1,6,0,11885.0,101936.22
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 21:00:00,74.46,4.38,28.2,1,12,0,11901.0,102010.71
