warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 00:00:00,4.62,6.05,32.2,0,14,0,19441.0,104424.27
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 01:00:00,2.31,7.22,31.9,0,7,0,19350.0,104426.55
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 02:00:00,85.58,8.05,32.5,1,13,0,19458.0,104512.18
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 03:00:00,106.54,10.73,32.5,1,13,1,19540.0,104618.76
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 04:00:00,85.82,11.5,32.8,1,15,0,19563.0,104704.61
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 05:00:00,93.47,11.5,30.7,1,14,0,19364.0,104798.1
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 06:00:00,84.73,11.5,28.3,1,14,0,19326.0,104882.84
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 07:00:00,88.06,11.5,28.7,1,10,0,19560.0,104970.85
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 08:00:00,78.77,11.5,26.5,1,16,0,19563.0,105049.65
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 09:00:00,91.99,11.5,24.2,1,12,1,19450.0,105141.65
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 10:00:00,88.13,11.5,22.4,1,22,0,19456.0,105229.73
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 11:00:00,75.97,11.5,21.4,1,16,0,19504.0,105305.67
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 12:00:00,82.56,11.5,22.0,1,21,0,19466.0,105388.23
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 13:00:00,82.46,11.5,21.7,1,18,0,19502.0,105470.7
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 14:00:00,71.75,11.5,21.2,1,9,0,19646.0,105542.43
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 15:00:00,97.97,11.5,22.9,1,19,1,19583.0,105640.43
