warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 00:00:00,1.44,-16.43,32.5,0,3,0,32510.0,102012.62
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 01:00:00,1.44,-15.56,31.9,0,3,0,32540.0,102014.07
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 02:00:00,137.49,-19.15,30.2,1,1,0,32513.0,102151.61
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 03:00:00,143.05,-22.68,30.9,1,2,0,32383.0,102294.65
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 05:00:00,1.44,-20.07,29.3,0,3,0,32323.0,102316.74
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 06:00:00,145.22,-23.49,29.1,1,3,0,32339.0,102461.91
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 07:00:00,0.48,-22.56,26.4,0,1,0,32434.0,102462.4
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 08:00:00,124.98,-26.0,25.7,1,4,0,32537.0,102587.36
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 09:00:00,0.48,-25.17,23.9,0,1,0,32584.0,102587.85
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 10:00:00,0.0,-24.42,23.9,0,0,0,32772.0,102587.81
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 11:00:00,136.48,-26.0,22.7,1,3,0,32731.0,102724.26
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 12:00:00,20.97,-24.64,21.0,0,1,1,32784.0,102745.21
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 13:00:00,1.92,-23.85,18.9,0,4,0,32649.0,102747.11
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 14:00:00,121.1,-26.0,18.7,1,1,0,32749.0,102868.21
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 15:00:00,0.48,-25.19,20.5,0,1,0,32615.0,102868.71
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 16:00:00,119.87,-26.0,22.4,1,1,0,32632.0,102988.58
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 17:00:00,125.98,-26.0,21.9,1,1,0,32696.0,103114.59
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 18:00:00,1.44,-25.03,23.0,0,3,0,32805.0,103115.99
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 19:00:00,1.44,-24.27,23.3,0,3,0,32792.0,103117.47
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 20:00:00,20.16,-22.88,27.3,0,2,1,32722.0,103137.62
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 22:00:00,132.06,-26.0,29.2,1,10,0,32980.0,103409.87
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 23:00:00,0.96,-25.11,29.5,0,2,0,32967.0,103410.78
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 00:00:00,131.93,-26.0,30.3,1,1,0,32927.0,103542.71
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 01:00:00,0.0,-25.09,32.2,0,0,0,33005.0,103542.73
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 02:00:00,0.96,-24.14,32.4,0,2,0,32908.0,103543.73
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 03:00:00,0.0,-23.22,31.9,0,0,0,32942.0,103543.73
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 04:00:00,22.17,-21.49,31.1,0,2,1,32896.0,103565.94
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 05:00:00,1.44,-20.53,31.0,0,3,0,32946.0,103567.36
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 06:00:00,0.48,-19.64,28.6,0,1,0,32930.0,103567.88
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 07:00:00,0.0,-18.89,26.0,0,0,0,32742.0,103567.92
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 08:00:00,0.0,-18.01,26.2,0,0,0,32713.0,103567.88
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 09:00:00,133.27,-21.67,23.3,1,0,0,32623.0,103701.18
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 10:00:00,0.0,-20.81,23.1,0,0,0,32729.0,103701.23
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 11:00:00,130.38,-24.5,21.2,1,4,0,32717.0,103831.62
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 12:00:00,18.8,-23.15,19.2,0,1,1,32680.0,103850.38
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 13:00:00,0.0,-22.47,20.6,0,0,0,32754.0,103850.35
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 14:00:00,1.92,-21.71,19.5,0,4,0,32907.0,103852.26
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 15:00:00,126.54,-25.4,20.4,1,1,0,32926.0,103978.84
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 16:00:00,0.0,-24.76,21.6,0,0,0,32771.0,103978.82
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 17:00:00,0.48,-24.03,22.2,0,1,0,32763.0,103979.25
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 18:00:00,127.43,-26.0,23.8,1,3,0,32786.0,104106.72
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 19:00:00,1.44,-25.04,25.1,0,3,0,32741.0,104108.15
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 20:00:00,22.35,-23.54,25.4,0,1,1,32820.0,104130.48
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 21:00:00,0.0,-22.67,26.5,0,0,0,32778.0,104130.52
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 22:00:00,134.01,-26.0,29.9,1,0,0,32758.0,104264.57
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 23:00:00,0.96,-25.13,31.0,0,2,0,32900.0,104265.52
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 00:00:00,131.6,-26.0,30.2,1,0,0,32927.0,104397.11
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 01:00:00,134.01,-26.0,31.6,1,2,0,33008.0,104531.17
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 02:00:00,0.48,-25.1,30.3,0,1,0,32957.0,104531.64
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 03:00:00,137.53,-26.0,31.6,1,3,0,32818.0,104669.14
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 04:00:00,22.59,-24.36,30.8,0,3,1,32926.0,104691.71
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 05:00:00,0.48,-23.51,31.2,0,1,0,32828.0,104692.22
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 06:00:00,0.48,-22.6,29.4,0,1,0,32904.0,104692.68
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 07:00:00,131.0,-26.0,25.9,1,1,0,32800.0,104823.64
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 08:00:00,137.28,-26.0,26.4,1,3,0,32893.0,104960.91
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 09:00:00,126.64,-26.0,24.7,1,1,0,32903.0,105087.52
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 10:00:00,129.88,-26.0,23.3,1,4,0,32911.0,105217.39
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 11:00:00,4.32,-25.0,21.8,0,9,0,32969.0,105221.7
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 12:00:00,146.92,-26.0,21.1,1,4,1,33130.0,105368.61
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 13:00:00,0.48,-25.37,19.7,0,1,0,33236.0,105369.04
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 14:00:00,1.92,-24.55,19.1,0,4,0,33276.0,105370.98
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 15:00:00,1.44,-23.83,19.2,0,3,0,33230.0,105372.42
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 16:00:00,1.44,-23.01,20.4,0,3,0,33343.0,105373.83
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 17:00:00,132.52,-26.0,21.7,1,1,0,33278.0,105506.32
