warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-C003,低温速冻冷库,低温库,2026-05-01 00:00:00,304.28,-37.9,33.6,1,0,0,15490.0,103529.61
WH-C003,低温速冻冷库,低温库,2026-05-01 01:00:00,0.9,-36.74,34.8,0,1,0,15601.0,103530.55
WH-C003,低温速冻冷库,低温库,2026-05-01 02:00:00,0.9,-35.59,34.5,0,1,0,15600.0,103531.41
WH-C003,低温速冻冷库,低温库,2026-05-01 03:00:00,0.0,-34.4,35.2,0,0,0,15514.0,103531.38
WH-C003,低温速冻冷库,低温库,2026-05-01 04:00:00,0.0,-33.28,34.0,0,0,0,15540.0,103531.35
WH-C003,低温速冻冷库,低温库,2026-05-01 05:00:00,0.9,-32.11,32.7,0,1,0,15552.0,103532.22
WH-C003,低温速冻冷库,低温库,2026-05-01 06:00:00,1.8,-31.0,31.5,0,2,0,15756.0,103534.0
WH-C003,低温速冻冷库,低温库,2026-05-01 07:00:00,0.0,-29.9,29.8,0,0,0,15567.0,103533.98
WH-C003,低温速冻冷库,低温库,2026-05-01 08:00:00,39.66,-28.3,27.1,0,0,1,15534.0,103573.66
WH-C003,低温速冻冷库,低温库,2026-05-01 09:00:00,271.94,-36.79,26.4,1,3,0,15468.0,103845.6
WH-C003,低温速冻冷库,低温库,2026-05-01 10:00:00,2.7,-35.73,25.6,0,3,0,15502.0,103848.29
WH-C003,低温速冻冷库,低温库,2026-05-01 11:00:00,0.0,-34.8,22.8,0,0,0,15699.0,103848.31
WH-C003,低温速冻冷库,低温库,2026-05-01 12:00:00,0.9,-33.87,21.4,0,1,0,15617.0,103849.24
WH-C003,低温速冻冷库,低温库,2026-05-01 13:00:00,0.0,-33.03,20.8,0,0,0,15464.0,103849.26
WH-C003,低温速冻冷库,低温库,2026-05-01 14:00:00,0.9,-32.11,20.3,0,1,0,15535.0,103850.18
WH-C003,低温速冻冷库,低温库,2026-05-01 15:00:00,2.7,-31.03,21.1,0,3,0,15687.0,103852.89
WH-C003,低温速冻冷库,低温库,2026-05-01 16:00:00,2.7,-30.06,21.7,0,3,0,15611.0,103855.6
WH-C003,低温速冻冷库,低温库,2026-05-01 17:00:00,0.0,-29.12,23.6,0,0,0,15587.0,103855.6
WH-C003,低温速冻冷库,低温库,2026-05-01 18:00:00,0.9,-28.1,23.8,0,1,0,15494.0,103856.53
WH-C003,低温速冻冷库,低温库,2026-05-01 19:00:00,272.01,-36.64,25.1,1,2,0,15614.0,104128.57
WH-C003,低温速冻冷库,低温库,2026-05-01 20:00:00,42.94,-34.94,27.9,0,2,1,15453.0,104171.51
WH-C003,低温速冻冷库,低温库,2026-05-01 21:00:00,1.8,-33.72,29.5,0,2,0,15447.0,104173.29
WH-C003,低温速冻冷库,低温库,2026-05-01 22:00:00,0.9,-32.63,31.6,0,1,0,15352.0,104174.16
WH-C003,低温速冻冷库,低温库,2026-05-01 23:00:00,0.0,-31.47,33.4,0,0,0,15508.0,104174.16
WH-C003,低温速冻冷库,低温库,2026-05-02 00:00:00,0.9,-30.19,34.6,0,1,0,15581.0,104175.03
WH-C003,低温速冻冷库,低温库,2026-05-02 01:00:00,0.0,-28.99,33.2,0,0,0,15661.0,104175.04
WH-C003,低温速冻冷库,低温库,2026-05-02 02:00:00,0.0,-27.89,33.9,0,0,0,15555.0,104175.07
WH-C003,低温速冻冷库,低温库,2026-05-02 03:00:00,0.0,-26.72,34.2,0,0,0,15497.0,104175.08
WH-C003,低温速冻冷库,低温库,2026-05-02 04:00:00,274.96,-35.14,34.8,1,1,0,15627.0,104450.08
WH-C003,低温速冻冷库,低温库,2026-05-02 05:00:00,0.0,-33.98,32.3,0,0,0,15785.0,104450.08
WH-C003,低温速冻冷库,低温库,2026-05-02 06:00:00,0.0,-32.87,31.6,0,0,0,15841.0,104450.05
WH-C003,低温速冻冷库,低温库,2026-05-02 07:00:00,0.0,-31.77,30.2,0,0,0,15801.0,104450.0
WH-C003,低温速冻冷库,低温库,2026-05-02 08:00:00,34.22,-30.19,26.8,0,0,1,15718.0,104484.23
WH-C003,低温速冻冷库,低温库,2026-05-02 09:00:00,0.9,-29.19,25.9,0,1,0,15607.0,104485.17
WH-C003,低温速冻冷库,低温库,2026-05-02 10:00:00,2.7,-28.14,23.3,0,3,0,15673.0,104487.9
WH-C003,低温速冻冷库,低温库,2026-05-02 11:00:00,243.91,-36.66,21.7,1,3,0,15573.0,104731.77
WH-C003,低温速冻冷库,低温库,2026-05-02 12:00:00,0.9,-35.71,21.5,0,1,0,15489.0,104732.63
WH-C003,低温速冻冷库,低温库,2026-05-02 13:00:00,0.0,-34.75,21.5,0,0,0,15317.0,104732.64
WH-C003,低温速冻冷库,低温库,2026-05-02 14:00:00,0.9,-33.82,20.4,0,1,0,15315.0,104733.5
WH-C003,低温速冻冷库,低温库,2026-05-02 15:00:00,2.7,-32.83,20.8,0,3,0,15192.0,104736.17
WH-C003,低温速冻冷库,低温库,2026-05-02 16:00:00,2.7,-31.68,23.2,0,3,0,15029.0,104738.85
WH-C003,低温速冻冷库,低温库,2026-05-02 17:00:00,2.7,-30.7,22.8,0,3,0,15033.0,104741.51
WH-C003,低温速冻冷库,低温库,2026-05-02 18:00:00,0.0,-29.8,23.9,0,0,0,14972.0,104741.47
WH-C003,低温速冻冷库,低温库,2026-05-02 19:00:00,40.78,-28.05,26.0,0,1,1,14924.0,104782.22
WH-C003,低温速冻冷库,低温库,2026-05-02 20:00:00,305.81,-35.94,27.1,1,1,1,14936.0,105087.99
WH-C003,低温速冻冷库,低温库,2026-05-02 21:00:00,1.8,-34.84,29.0,0,2,0,15018.0,105089.83
WH-C003,低温速冻冷库,低温库,2026-05-02 22:00:00,0.9,-33.81,29.5,0,1,0,15098.0,105090.68
WH-C003,低温速冻冷库,低温库,2026-05-02 23:00:00,1.8,-32.65,32.1,0,2,0,15180.0,105092.51
WH-C003,低温速冻冷库,低温库,2026-05-03 00:00:00,1.8,-31.46,34.8,0,2,0,15325.0,105094.36
WH-C003,低温速冻冷库,低温库,2026-05-03 01:00:00,37.1,-29.55,35.4,0,0,1,15235.0,105131.45
WH-C003,低温速冻冷库,低温库,2026-05-03 02:00:00,0.9,-28.31,34.4,0,1,0,15358.0,105132.35
WH-C003,低温速冻冷库,低温库,2026-05-03 03:00:00,1.8,-27.09,35.0,0,2,0,15277.0,105134.11
WH-C003,低温速冻冷库,低温库,2026-05-03 04:00:00,1.8,-25.89,32.3,0,2,0,15304.0,105135.91
WH-C003,低温速冻冷库,低温库,2026-05-03 05:00:00,297.53,-34.36,33.1,1,1,0,14947.0,105433.45
WH-C003,低温速冻冷库,低温库,2026-05-03 06:00:00,0.9,-33.22,30.9,0,1,0,14982.0,105434.38
WH-C003,低温速冻冷库,低温库,2026-05-03 07:00:00,1.8,-32.14,29.7,0,2,0,15059.0,105436.18
WH-C003,低温速冻冷库,低温库,2026-05-03 08:00:00,43.91,-30.38,28.5,0,3,1,15116.0,105480.11
WH-C003,低温速冻冷库,低温库,2026-05-03 09:00:00,0.9,-29.31,26.0,0,1,0,15335.0,105480.96
WH-C003,低温速冻冷库,低温库,2026-05-03 10:00:00,2.7,-28.21,23.7,0,3,0,15365.0,105483.7
WH-C003,低温速冻冷库,低温库,2026-05-03 11:00:00,274.47,-36.71,22.6,1,3,0,15496.0,105758.14
WH-C003,低温速冻冷库,低温库,2026-05-03 12:00:00,0.0,-35.83,20.1,0,0,0,15532.0,105758.18
WH-C003,低温速冻冷库,低温库,2026-05-03 13:00:00,0.9,-34.86,21.7,0,1,0,15645.0,105759.08
WH-C003,低温速冻冷库,低温库,2026-05-03 14:00:00,2.7,-33.79,22.3,0,3,0,15624.0,105761.73
WH-C003,低温速冻冷库,低温库,2026-05-03 15:00:00,0.0,-32.81,21.9,0,0,0,15612.0,105761.77
WH-C003,低温速冻冷库,低温库,2026-05-03 16:00:00,2.7,-31.87,21.5,0,3,0,15561.0,105764.43
WH-C003,低温速冻冷库,低温库,2026-05-03 17:00:00,0.9,-30.81,23.2,0,1,0,15600.0,105765.38
WH-C003,低温速冻冷库,低温库,2026-05-03 18:00:00,0.0,-29.89,25.1,0,0,0,15566.0,105765.4
WH-C003,低温速冻冷库,低温库,2026-05-03 19:00:00,1.8,-28.77,26.5,0,2,0,15699.0,105767.19
