warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 00:00:00,0.27,1.02,30.2,0,1,0,8870.0,100657.34
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 01:00:00,0.27,1.57,31.1,0,1,0,8695.0,100657.65
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 02:00:00,12.93,2.82,30.4,0,3,1,8592.0,100670.56
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 03:00:00,70.75,0.93,30.0,1,5,0,8570.0,100741.33
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 04:00:00,0.54,1.58,29.1,0,2,0,8598.0,100741.82
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 05:00:00,0.27,2.07,29.2,0,1,0,8692.0,100742.09
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 06:00:00,66.59,-0.11,27.9,1,1,0,8586.0,100808.68
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 07:00:00,57.61,-2.19,26.2,1,1,0,8478.0,100866.27
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 08:00:00,1.89,-1.57,25.7,0,7,0,8250.0,100868.12
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 09:00:00,1.62,-0.96,22.5,0,6,0,8194.0,100869.74
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 11:00:00,1.08,0.65,19.6,0,4,0,8272.0,100883.17
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 12:00:00,55.67,-1.34,20.6,1,6,0,8209.0,100938.81
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 13:00:00,0.81,-0.87,19.2,0,3,0,8210.0,100939.6
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 14:00:00,1.62,-0.36,18.7,0,6,0,8100.0,100941.17
WH-D004,恒温保鲜冷库,恒温库,2026-05-01 15:00:00,0.27,-0.0,19.5,0,1,0,8002.0,100941.46
