warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 00:00:00,10.56,-15.35,32.5,0,22,0,20378.0,101675.14
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 01:00:00,1.92,-14.49,31.9,0,4,0,20408.0,101677.04
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 02:00:00,143.13,-17.94,30.2,1,3,0,20382.0,101820.16
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 03:00:00,1.44,-16.85,30.9,0,3,0,20251.0,101821.6
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 04:00:00,22.58,-14.66,31.6,0,4,1,20235.0,101844.16
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 05:00:00,131.31,-17.56,29.3,1,11,0,20192.0,101975.43
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 06:00:00,126.36,-20.84,29.1,1,2,0,20207.0,102101.75
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 07:00:00,2.88,-19.54,26.4,0,6,0,20303.0,102104.64
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 08:00:00,126.44,-22.92,25.7,1,9,0,20406.0,102231.04
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 09:00:00,123.26,-26.0,23.9,1,3,0,20452.0,102354.32
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 10:00:00,2.88,-24.95,23.9,0,6,0,20641.0,102357.16
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 11:00:00,135.25,-26.0,22.7,1,4,0,20599.0,102492.43
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 12:00:00,25.02,-23.8,21.0,0,9,1,20653.0,102517.48
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 13:00:00,133.24,-26.0,18.9,1,3,0,20518.0,102650.7
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 14:00:00,3.36,-24.88,18.7,0,7,0,20618.0,102654.08
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 15:00:00,124.18,-26.0,20.5,1,4,0,20483.0,102778.29
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 16:00:00,2.88,-24.91,22.4,0,6,0,20501.0,102781.17
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 17:00:00,25.88,-22.76,21.9,0,9,1,20565.0,102807.07
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 18:00:00,125.5,-26.0,23.0,1,3,0,20673.0,102932.59
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 19:00:00,1.92,-25.2,23.3,0,4,0,20661.0,102934.53
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 20:00:00,151.42,-26.0,27.3,1,3,1,20590.0,103085.97
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 21:00:00,1.44,-24.94,28.1,0,3,0,20800.0,103087.39
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 22:00:00,1.44,-23.77,29.2,0,3,0,20849.0,103088.82
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-01 23:00:00,0.96,-22.87,29.5,0,2,0,20835.0,103089.79
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 00:00:00,1.92,-21.67,30.3,0,4,0,20796.0,103091.76
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 01:00:00,1.92,-20.55,32.2,0,4,0,20873.0,103093.7
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 02:00:00,0.48,-19.63,32.4,0,1,0,20777.0,103094.17
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 03:00:00,0.96,-18.59,31.9,0,2,0,20810.0,103095.16
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 04:00:00,19.83,-16.23,31.1,0,2,1,20765.0,103114.94
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 05:00:00,1.44,-15.22,31.0,0,3,0,20815.0,103116.37
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 06:00:00,138.37,-18.6,28.6,1,5,0,20799.0,103254.74
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 07:00:00,128.58,-22.28,26.0,1,2,0,20611.0,103383.28
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 08:00:00,4.32,-20.86,26.2,0,9,0,20582.0,103387.58
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 09:00:00,1.4,-19.79,23.3,0,3,0,20492.0,103389.0
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 09:00:00,1.44,-19.79,23.3,0,3,0,20492.0,103389.0
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 10:00:00,133.69,-22.85,23.1,1,9,0,20598.0,103522.69
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 11:00:00,1.92,-21.98,21.2,0,4,0,20586.0,103524.6
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 12:00:00,25.56,-19.5,19.2,0,14,1,20549.0,103550.14
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 13:00:00,125.91,-23.15,20.6,1,4,0,20623.0,103676.03
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 14:00:00,1.92,-22.34,19.5,0,4,0,20775.0,103677.99
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 15:00:00,3.36,-21.12,20.4,0,7,0,20795.0,103681.36
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 16:00:00,1.44,-20.4,21.6,0,3,0,20640.0,103682.76
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 17:00:00,0.48,-19.68,22.2,0,1,0,20632.0,103683.22
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 18:00:00,2.88,-18.62,23.8,0,6,0,20654.0,103686.14
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 19:00:00,1.92,-17.46,25.1,0,4,0,20609.0,103688.09
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 20:00:00,20.43,-15.35,25.4,0,3,1,20688.0,103708.53
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 21:00:00,128.89,-18.67,26.5,1,5,0,20647.0,103837.41
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 22:00:00,2.4,-17.64,29.9,0,5,0,20626.0,103839.84
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-02 23:00:00,143.99,-21.15,31.0,1,5,0,20768.0,103983.8
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 00:00:00,141.32,-24.56,30.2,1,3,0,20795.0,104125.15
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 01:00:00,0.96,-23.65,31.6,0,2,0,20877.0,104126.13
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 02:00:00,0.48,-22.72,30.3,0,1,0,20826.0,104126.66
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 03:00:00,144.73,-26.0,31.6,1,4,0,20687.0,104271.35
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 04:00:00,20.58,-23.82,30.8,0,3,1,20795.0,104291.94
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 05:00:00,138.31,-26.0,31.2,1,1,0,20697.0,104430.23
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 06:00:00,2.88,-24.8,29.4,0,6,0,20773.0,104433.11
WH-B002,中温肉类冷库（短循环严重）,中温库,2026-05-03 07:00:00,0.96,-23.91,25.9,0,2,0,20669.0,104434.02
