warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 00:00:00,1.44,5.51,39.3,0,6,0,15234.0,103198.53
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 01:00:00,2.4,6.65,40.9,0,10,0,15205.0,103200.89
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 02:00:00,63.29,4.81,41.3,1,5,0,15298.0,103264.2
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 03:00:00,2.4,5.91,40.2,0,10,0,15242.0,103266.58
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 04:00:00,0.48,6.43,39.1,0,2,0,15012.0,103267.05
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 05:00:00,59.02,4.67,37.2,1,6,0,15000.0,103326.03
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 06:00:00,65.65,3.86,35.3,1,3,1,15000.0,103391.67
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 08:00:00,2.4,2.54,31.6,0,10,0,15021.0,103452.48
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 09:00:00,1.68,3.32,30.2,0,7,0,15000.0,103454.2
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 10:00:00,0.96,3.94,27.5,0,4,0,15222.0,103455.19
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 11:00:00,1.44,4.48,25.5,0,6,0,15321.0,103456.61
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 12:00:00,0.96,4.91,25.2,0,4,0,15086.0,103457.59
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 13:00:00,56.71,2.89,24.4,1,6,0,15174.0,103514.32
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 14:00:00,12.23,4.42,23.9,0,7,1,15138.0,103526.52
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 15:00:00,0.72,5.06,23.7,0,3,0,15083.0,103527.2
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 16:00:00,57.89,3.28,25.3,1,10,0,15000.0,103585.1
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 17:00:00,1.44,4.05,26.0,0,6,0,15000.0,103586.55
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 18:00:00,2.16,4.84,28.8,0,9,0,15112.0,103588.72
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 19:00:00,1.68,5.77,29.7,0,7,0,15152.0,103590.4
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 20:00:00,53.51,3.59,31.6,1,3,0,15129.0,103643.87
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 21:00:00,59.55,1.97,33.1,1,8,0,15227.0,103703.42
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 22:00:00,10.46,3.89,35.9,0,6,1,15347.0,103713.9
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-01 23:00:00,2.4,5.17,37.1,0,10,0,15391.0,103716.29
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 00:00:00,1.44,5.79,38.9,0,6,0,15578.0,103717.77
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 01:00:00,1.44,6.7,40.4,0,6,0,15589.0,103719.21
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 02:00:00,62.87,4.78,40.1,1,3,0,15350.0,103782.09
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 03:00:00,0.96,5.56,40.0,0,4,0,15528.0,103783.1
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 04:00:00,2.4,6.79,38.3,0,10,0,15467.0,103785.5
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 05:00:00,63.41,4.91,37.9,1,3,0,15404.0,103848.89
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 06:00:00,65.49,3.81,36.1,1,2,1,15520.0,103914.41
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 07:00:00,59.34,1.97,33.8,1,10,0,15473.0,103973.76
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 08:00:00,2.16,2.93,32.2,0,9,0,15504.0,103975.96
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 09:00:00,3.6,4.09,29.7,0,15,0,15334.0,103979.58
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 10:00:00,2.88,5.09,27.7,0,12,0,15238.0,103982.46
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 11:00:00,52.97,3.57,26.7,1,15,0,15465.0,104035.38
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 12:00:00,52.28,1.78,25.3,1,15,0,15456.0,104087.67
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 13:00:00,1.68,2.79,24.3,0,7,0,15463.0,104089.34
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 14:00:00,13.03,4.89,23.8,0,15,1,15499.0,104102.33
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 15:00:00,3.12,5.98,23.3,0,13,0,15636.0,104105.44
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 16:00:00,52.82,4.04,25.7,1,4,0,15527.0,104158.26
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 17:00:00,49.58,2.13,25.2,1,3,0,15597.0,104207.83
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 18:00:00,2.4,3.06,27.2,0,10,0,15529.0,104210.2
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 19:00:00,2.4,4.03,29.5,0,10,0,15343.0,104212.57
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 20:00:00,1.2,4.66,31.2,0,5,0,15400.0,104213.8
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 21:00:00,2.4,5.68,35.3,0,10,0,15306.0,104216.21
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 22:00:00,11.18,7.4,36.7,0,2,1,15159.0,104227.35
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-02 23:00:00,66.01,5.8,38.7,1,9,0,15000.0,104293.33
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 00:00:00,63.43,3.68,39.1,1,2,0,15094.0,104356.76
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 01:00:00,1.92,4.74,38.7,0,8,0,15156.0,104358.71
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 02:00:00,2.16,5.76,40.2,0,9,0,15198.0,104360.91
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 04:00:00,59.78,5.08,40.4,1,9,0,15290.0,104423.09
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 05:00:00,56.29,3.24,38.2,1,3,0,15173.0,104479.42
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 06:00:00,11.41,5.35,36.9,0,8,1,15075.0,104490.84
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 07:00:00,58.44,3.57,34.4,1,3,0,15173.0,104549.32
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 08:00:00,55.59,1.62,31.8,1,7,0,15083.0,104604.88
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 09:00:00,2.16,2.56,29.3,0,9,0,15074.0,104607.08
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 10:00:00,0.72,3.15,28.2,0,3,0,15173.0,104607.85
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 11:00:00,0.96,4.1,27.5,0,4,0,15141.0,104608.77
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 12:00:00,2.4,4.86,25.6,0,10,0,15038.0,104611.16
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 13:00:00,1.44,5.62,24.7,0,6,0,15011.0,104612.58
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 14:00:00,71.42,5.74,24.4,1,31,1,15003.0,104683.96
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 15:00:00,49.15,3.68,23.1,1,4,0,15000.0,104733.09
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 16:00:00,55.01,1.73,25.2,1,7,0,15000.0,104788.08
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 17:00:00,3.12,2.81,26.7,0,13,0,15000.0,104791.15
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 18:00:00,2.88,3.89,28.0,0,12,0,15000.0,104794.02
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 19:00:00,0.96,4.69,30.4,0,4,0,15130.0,104795.0
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 20:00:00,2.4,5.73,30.9,0,10,0,15017.0,104797.36
WH-A001,高温蔬果冷库（新设备）,高温库,2026-05-03 21:00:00,59.29,4.24,34.5,1,4,0,15079.0,104856.62
