warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 00:00:00,82.15,6.66,32.2,1,14,0,19441.0,104501.78
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 01:00:00,81.97,6.99,31.9,1,9,0,19350.0,104583.7
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 02:00:00,85.22,7.79,32.5,1,15,0,19458.0,104668.87
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 03:00:00,99.1,9.5,32.5,1,4,1,19540.0,104768.0
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 04:00:00,84.79,9.94,32.8,1,12,0,19563.0,104852.79
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 05:00:00,88.85,10.46,30.7,1,14,0,19364.0,104941.63
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 06:00:00,83.38,10.94,28.3,1,13,0,19326.0,105025.03
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 07:00:00,71.23,10.9,28.7,1,4,0,19560.0,105096.21
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 08:00:00,90.31,11.5,26.5,1,34,0,19563.0,105186.49
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 09:00:00,90.05,11.5,24.2,1,19,1,19450.0,105276.59
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 10:00:00,74.67,11.27,22.4,1,6,0,19456.0,105351.23
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 11:00:00,67.48,11.4,21.4,1,10,0,19504.0,105418.69
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 12:00:00,78.98,11.5,22.0,1,18,0,19466.0,105497.67
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 13:00:00,79.08,11.5,21.7,1,21,0,19502.0,105576.78
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 14:00:00,68.49,11.37,21.2,1,9,0,19646.0,105645.27
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 15:00:00,95.96,11.5,22.9,1,12,1,19583.0,105741.23
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 16:00:00,66.8,11.38,21.3,1,12,0,19610.0,105808.03
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 17:00:00,84.39,11.5,22.3,1,21,0,19479.0,105892.41
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 18:00:00,77.14,11.5,24.8,1,15,0,19556.0,105969.54
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 19:00:00,71.31,11.16,27.1,1,4,0,19592.0,106040.84
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 20:00:00,75.22,11.26,27.1,1,11,0,19613.0,106116.1
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 21:00:00,93.59,11.5,28.7,1,4,1,19540.0,106209.73
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 22:00:00,79.6,11.5,29.5,1,7,0,19368.0,106289.29
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-01 23:00:00,85.71,11.5,31.7,1,11,0,19430.0,106375.04
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 00:00:00,87.53,11.5,32.5,1,8,0,19366.0,106462.6
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 01:00:00,73.77,11.5,31.7,1,9,0,19258.0,106536.38
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 02:00:00,84.09,11.5,33.9,1,11,0,19371.0,106620.43
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 03:00:00,99.99,11.5,33.7,1,4,1,19265.0,106720.45
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 04:00:00,75.35,11.36,32.1,1,4,0,19367.0,106795.81
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 05:00:00,71.13,11.4,30.9,1,5,0,19432.0,106866.98
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 06:00:00,75.05,11.42,29.5,1,10,0,19424.0,106942.04
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 07:00:00,78.04,11.5,26.6,1,14,0,19449.0,107020.07
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 08:00:00,87.6,11.5,27.2,1,19,0,19215.0,107107.7
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 09:00:00,84.12,11.5,23.7,1,16,1,19379.0,107191.84
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 10:00:00,80.57,11.5,25.0,1,19,0,19492.0,107272.43
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 11:00:00,75.73,11.5,21.9,1,12,0,19535.0,107348.12
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 12:00:00,70.15,11.21,21.9,1,9,0,19477.0,107418.27
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 13:00:00,81.25,11.5,19.4,1,21,0,19504.0,107499.54
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 14:00:00,68.91,11.5,20.6,1,9,0,19587.0,107568.5
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 15:00:00,83.75,11.5,21.0,1,18,1,19546.0,107652.29
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 16:00:00,66.43,11.36,20.7,1,6,0,19573.0,107718.76
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 17:00:00,75.66,11.13,23.3,1,7,0,19341.0,107794.46
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 18:00:00,79.14,11.5,23.3,1,19,0,19353.0,107873.59
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 19:00:00,75.26,11.43,26.6,1,8,0,19293.0,107948.88
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 20:00:00,77.2,11.41,27.9,1,4,0,19329.0,108026.1
WH-A003,高温鲜品冷库（老旧设备）,高温库,2026-05-02 21:00:00,97.41,11.5,28.8,1,11,1,19190.0,108123.49
