warehouse_id,warehouse_name,warehouse_type,timestamp,power_kwh,temp_celsius,ambient_temp,compressor_status,door_open_count,defrost_status,inventory_kg,meter_reading
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 00:00:00,64.74,6.03,34.2,1,7,0,12650.0,100796.88
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 01:00:00,74.71,6.19,36.7,1,12,0,12840.0,100871.61
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 02:00:00,72.59,6.38,35.4,1,11,0,12689.0,100944.22
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 03:00:00,72.26,6.13,36.1,1,3,0,12807.0,101016.53
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 04:00:00,70.42,6.04,34.8,1,8,0,12825.0,101086.92
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 05:00:00,71.16,6.24,35.6,1,10,0,12632.0,101158.09
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 06:00:00,84.11,8.47,34.1,1,12,1,12633.0,101242.18
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 07:00:00,69.2,8.44,30.5,1,5,0,12612.0,101311.41
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 08:00:00,62.45,7.98,27.2,1,6,0,12796.0,101373.82
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 09:00:00,77.8,10.54,27.0,1,18,1,12744.0,101451.57
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 10:00:00,63.49,10.9,24.2,1,12,0,12800.0,101515.1
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 11:00:00,58.95,10.71,23.0,1,10,0,12822.0,101574.08
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 12:00:00,61.71,10.65,23.3,1,12,0,12825.0,101635.81
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 13:00:00,54.61,10.34,22.6,1,7,0,13041.0,101690.4
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 14:00:00,69.88,11.5,22.6,1,9,1,12886.0,101760.29
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 15:00:00,67.58,11.5,22.6,1,15,0,13064.0,101827.82
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 17:00:00,64.17,10.85,24.5,1,4,0,13170.0,101954.44
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 18:00:00,57.43,10.92,25.1,1,13,0,13202.0,102011.87
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 19:00:00,62.28,10.76,27.1,1,8,0,13454.0,102074.13
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 20:00:00,57.83,10.66,28.7,1,6,0,13376.0,102132.0
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 21:00:00,62.21,10.99,30.7,1,11,0,13298.0,102194.23
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 22:00:00,72.1,11.5,33.6,1,6,1,13226.0,102266.35
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-01 23:00:00,70.82,11.5,-50.0,1,9,0,13144.0,102337.13
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-02 00:00:00,61.76,11.44,33.5,1,10,0,13251.0,102398.86
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-02 01:00:00,64.31,11.3,36.3,1,7,0,13253.0,102463.15
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-02 02:00:00,65.83,11.43,35.7,1,9,0,13335.0,102528.97
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-02 03:00:00,68.27,11.02,36.2,1,4,0,13572.0,102597.26
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-02 04:00:00,67.87,11.19,36.4,1,12,0,13585.0,102665.13
WH-A002,高温果蔬冷库（普通设备）,高温库,2026-05-02 05:00:00,60.5,11.26,32.9,1,7,0,13562.0,102725.66
